aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
3,6,1408323743,5.937,-2786.197,5.047,24.955,301.757,3490,0.095,8.067,5.487,4.364,1.060,26.368,171.111,8289.845,-0.038
3,6,1408352683,10.553,2062.968,5.041,24.903,197.963,2690,0.095,19.669,5.564,4.542,1.801,68.905,814.630,10668.970,-0.314
3,6,1408368565,1.358,-2121.957,5.112,24.962,104.204,2770,0.095,1.051,3.878,3.423,1.048,4.576,5.205,1041.651,0.080
3,6,1408398936,19.603,1478.343,5.524,12.907,9.896,1180,0.095,1.006,3.097,2.624,1.362,4.133,2.403,71.274,-0.223
3,6,1408400882,0.846,4065.970,15.716,24.950,62.549,1750,0.095,0.890,2.143,1.678,1.015,5.758,2.704,245.425,0.018
3,7,1408326878,6.544,2258.598,5.029,24.951,265.997,2940,0.095,10.026,3.366,2.854,1.033,66.092,501.311,7833.638,-0.201
3,7,1408342633,8.965,-2124.228,5.103,24.969,176.446,2750,0.095,28.381,7.610,6.358,1.828,81.821,1114.087,12687.551,-0.825
3,7,1408371746,2.254,3891.630,10.701,24.954,65.853,2760,0.095,1.258,2.434,1.901,1.000,6.317,5.954,359.998,-0.011
3,7,1408380512,7.505,-3886.111,12.931,24.968,9.235,2340,0.095,0.883,2.442,1.796,1.106,5.335,3.708,255.647,-0.028
3,7,1408382838,17.116,-968.849,5.028,7.371,1.636,380,0.095,0.699,2.365,1.495,1.097,4.732,0.966,10.000,0.068
3,8,1408331923,6.514,2119.294,5.006,24.971,171.129,2770,0.095,15.289,5.084,4.065,1.137,67.964,647.471,9389.970,0.911
3,8,1408346688,2.065,-2222.338,5.051,24.996,81.157,2910,0.095,0.679,5.885,5.162,1.496,4.569,2.241,1127.087,0.001
3,8,1408379645,6.767,3046.104,5.009,24.954,342.512,3390,0.095,1.500,2.832,2.419,1.183,7.660,9.362,818.260,-0.077
3,8,1408389768,7.003,-2771.822,5.121,24.992,276.524,3480,0.095,14.175,5.816,4.979,1.417,55.660,445.388,11400.932,1.055
3,9,1408320923,5.949,2821.392,12.480,24.932,293.929,1810,0.095,15.828,6.197,5.544,1.390,45.428,318.313,5584.426,-0.328
3,9,1408334438,10.291,-2204.184,5.128,24.998,207.382,2840,0.095,19.833,5.990,5.668,2.455,69.400,792.872,10935.078,-0.371
3,9,1408361441,13.661,1739.293,5.095,17.352,105.147,1920,0.095,0.488,2.472,1.992,1.069,4.390,1.323,82.381,0.071
3,9,1408363327,3.684,4086.751,20.107,24.962,98.208,830,0.095,2.863,2.381,1.785,1.024,7.453,10.133,172.728,-0.137
3,9,1408373659,3.403,-2501.678,5.115,24.988,28.979,3180,0.095,0.460,2.697,2.235,1.114,3.636,1.489,355.270,0.027
3,9,1408405738,7.289,1419.455,5.056,14.064,295.000,1320,0.095,16.416,5.158,4.921,2.107,36.751,318.393,3628.643,4.073
3,10,1408339040,11.640,1434.685,5.060,12.537,64.524,1220,0.095,0.781,2.442,1.837,1.379,4.410,2.345,53.394,0.013
3,10,1408341246,2.542,4273.445,14.825,24.778,55.719,1910,0.095,2.305,2.390,2.151,1.011,7.519,10.598,328.911,0.034
3,10,1408350118,0.636,-2862.587,5.084,24.983,251.897,3480,0.095,1.195,2.929,2.324,1.278,5.121,5.036,561.607,0.119
3,10,1408381647,9.807,2174.815,5.029,24.890,257.569,2830,0.095,18.391,5.304,4.361,1.453,68.866,768.174,9475.622,0.897
3,10,1408397573,6.454,-2055.669,5.077,24.935,164.287,2670,0.095,15.755,5.032,4.167,1.380,83.314,607.952,8185.158,2.124
3,11,1408320164,8.919,6506.652,23.501,24.919,11.190,360,0.095,0.752,1.972,1.040,1.040,4.799,1.662,15.326,-0.410
3,11,1408327472,0.868,-3093.075,5.089,24.984,321.255,3830,0.095,1.616,3.970,3.015,1.277,8.787,16.484,3396.535,-0.344
3,11,1408357523,12.079,2122.769,5.040,24.958,216.000,2770,0.095,9.103,3.570,2.708,1.059,66.078,398.367,6290.210,0.314
3,11,1408372859,7.289,-2881.239,14.045,24.987,122.000,1500,0.095,5.051,3.625,2.827,1.115,17.295,53.220,1488.324,-1.135
3,11,1408404492,4.807,2915.187,5.035,23.773,20.142,3550,0.095,0.751,2.902,2.274,1.125,4.681,2.344,295.702,-0.022
3,12,1408352107,6.009,2370.826,5.023,24.927,299.297,2880,0.095,16.520,8.179,7.899,2.925,36.346,323.298,7462.269,2.316
3,12,1408365623,12.501,-2225.220,5.119,24.987,213.288,2870,0.095,16.210,5.542,4.367,1.057,73.424,621.171,8342.825,-1.224
3,12,1408393754,1.061,2926.079,5.096,24.939,107.976,3110,0.095,2.254,2.898,2.596,1.086,8.663,17.649,961.182,0.068
3,12,1408405032,7.190,-2472.786,6.496,24.976,33.289,2900,0.095,0.758,2.793,2.174,1.167,4.468,3.070,553.721,0.104
3,13,1408334159,2.468,2646.732,5.236,24.945,329.881,3040,0.095,1.888,3.877,3.277,1.365,7.950,8.553,834.600,0.360
3,13,1408345618,8.960,-2448.042,5.050,24.990,254.711,3140,0.095,18.184,7.222,6.114,2.005,55.589,479.004,10778.573,-1.868
3,13,1408373278,5.472,2152.525,5.032,24.944,151.370,2800,0.095,15.039,5.512,4.323,1.221,53.704,507.132,9598.880,0.265
3,13,1408387203,2.768,-2220.992,5.110,24.948,63.556,2870,0.095,0.585,3.874,3.264,1.166,3.803,2.175,789.751,0.038
3,14,1408337348,9.095,2193.859,5.048,24.971,250.439,2860,0.095,19.512,7.146,5.940,1.793,71.939,557.874,9270.958,-1.641
3,14,1408353143,6.428,-2118.976,5.029,24.997,158.263,2770,0.095,12.359,5.006,4.308,1.032,63.796,459.375,8937.371,1.854
3,14,1408381056,18.606,1141.827,5.019,8.374,58.111,580,0.095,0.610,2.247,1.779,1.134,3.979,0.646,13.534,0.064
3,14,1408383452,1.341,4340.611,14.044,24.950,47.923,2360,0.095,0.771,2.182,1.700,1.051,5.270,3.786,210.364,0.282
3,14,1408390970,0.688,-4394.925,13.113,24.967,254.195,2550,0.095,0.821,2.539,2.027,1.065,5.865,4.025,241.573,0.019
3,14,1408393009,15.295,-1536.388,6.487,11.199,348.214,800,0.095,0.300,1.690,1.365,1.034,4.289,0.807,37.347,-0.021
3,15,1408337059,2.278,3337.743,8.250,24.969,347.154,3070,0.095,1.026,3.112,2.394,1.125,7.682,5.483,572.415,0.211
3,15,1408346223,7.008,-2932.450,5.039,24.987,285.245,3670,0.095,10.895,4.242,3.564,1.353,58.487,425.341,12639.112,0.436
3,15,1408375243,11.048,2134.947,5.006,24.946,179.514,2790,0.095,21.396,6.061,6.446,1.061,84.755,1107.672,12014.904,3.951
3,15,1408389923,1.226,-2200.937,5.053,24.998,88.177,2870,0.095,2.203,7.103,6.405,1.003,5.316,12.017,2146.930,0.890
3,16,1408322233,12.158,2074.635,5.028,24.946,185.235,2710,0.095,16.183,4.417,3.598,1.088,72.872,822.130,9411.986,1.888
3,16,1408337325,1.048,-2159.076,5.116,24.949,92.225,2840,0.095,0.907,4.009,3.434,1.079,4.391,3.303,837.924,0.295
3,16,1408368625,6.701,1464.671,6.684,12.411,358.355,910,0.095,1.263,1.665,1.433,1.039,4.649,4.677,51.892,0.288
3,16,1408370669,4.641,4202.043,16.144,24.970,350.152,1680,0.095,1.283,2.709,2.006,1.107,6.255,7.359,298.080,0.027
3,16,1408379453,5.660,-2849.711,5.051,24.981,289.631,3570,0.095,8.390,4.051,3.193,1.030,43.609,273.877,11799.855,-0.678
3,17,1408344053,9.079,2108.178,5.038,24.966,219.000,2750,0.095,30.426,9.428,9.511,3.860,71.211,948.474,12683.970,2.348
3,17,1408360478,0.587,-2162.794,5.132,24.988,126.409,2800,0.095,5.961,8.038,6.937,1.824,14.776,51.538,7063.862,-0.071
3,17,1408391531,1.232,3804.545,9.394,24.956,20.133,3140,0.095,0.759,2.258,1.706,1.000,5.078,3.816,282.296,0.041
3,17,1408400146,0.871,-3295.724,5.097,24.952,325.161,3890,0.095,1.635,3.100,2.501,1.063,8.336,14.276,2110.656,-0.255
3,18,1408329106,4.340,3993.258,13.694,24.911,66.468,2060,0.095,2.387,3.025,2.811,1.192,7.014,11.246,264.054,0.382
3,18,1408338088,0.548,-3044.912,8.069,24.462,5.708,2860,0.095,0.551,2.863,2.250,1.099,3.637,1.983,472.919,-0.017
3,18,1408370348,6.262,2166.079,5.056,24.892,267.548,2820,0.095,10.919,3.838,2.984,1.088,61.014,443.775,8361.183,0.106
3,18,1408385793,9.464,-2080.596,5.063,24.928,175.000,2710,0.095,22.272,6.118,5.517,1.618,79.379,981.585,10368.205,-2.042
3,19,1408347317,9.176,2162.144,5.055,24.931,229.871,2800,0.095,13.008,5.785,4.819,1.573,56.904,350.098,6848.014,-0.850
3,19,1408363233,1.104,-2062.753,5.054,24.952,135.000,2690,0.095,13.318,7.782,6.471,1.414,32.870,260.324,11608.424,-0.989
3,19,1408393361,7.340,2398.111,5.020,18.655,34.081,2420,0.095,0.885,2.415,1.974,1.027,4.481,2.819,92.469,0.033
3,19,1408395267,7.098,5708.228,20.201,24.923,24.880,1120,0.095,0.906,2.030,1.508,1.166,4.838,2.491,115.996,0.102
3,19,1408402551,6.364,-3234.325,5.135,24.970,334.165,3780,0.095,1.659,3.232,2.407,1.120,8.338,14.007,1451.584,-0.204
3,20,1408325138,4.330,4329.361,14.190,24.950,353.850,2140,0.095,1.051,2.495,2.067,1.041,6.485,5.656,201.911,0.198
3,20,1408333783,5.801,-2962.710,5.079,24.959,296.277,3670,0.095,11.908,5.185,4.542,1.299,41.664,336.405,11948.222,0.270
3,20,1408362673,12.486,2143.341,5.047,24.919,189.675,2790,0.095,15.770,4.858,4.106,1.279,75.084,681.488,7423.930,0.673
3,20,1408378273,2.238,-2146.751,5.051,24.977,98.000,2820,0.095,1.203,5.452,4.993,1.016,4.123,3.677,827.219,0.512
3,21,1408339488,1.384,2168.011,5.047,24.876,141.327,2800,0.095,13.083,5.728,5.279,1.478,39.935,405.521,11622.998,4.085
3,21,1408353369,0.583,-2385.941,5.120,24.940,57.650,3100,0.095,0.959,4.366,4.257,1.017,4.266,3.938,1131.395,0.073
3,21,1408384744,7.067,1101.281,5.067,10.554,325.093,810,0.095,1.072,2.549,1.900,1.088,5.175,3.117,57.100,0.028
3,21,1408386569,4.818,3154.239,12.896,24.972,321.450,1880,0.095,2.106,3.350,2.626,1.086,9.193,13.022,724.921,0.101
3,21,1408398498,10.521,-2515.476,5.026,24.993,247.188,3240,0.095,14.579,4.856,3.977,1.542,82.557,600.903,9080.148,-2.066
3,22,1408340003,8.705,2158.299,5.022,24.923,257.445,2810,0.095,15.200,4.997,3.686,1.256,58.376,619.105,8237.451,-1.360
3,22,1408356033,6.436,-2163.463,5.077,24.989,166.312,2810,0.095,15.073,5.751,5.006,1.182,71.332,536.409,9387.416,2.736
3,22,1408385277,1.057,3618.262,10.259,24.932,56.951,2820,0.095,1.583,3.564,3.018,1.357,5.633,8.930,696.303,0.489
3,22,1408393237,14.793,-5016.961,19.237,24.960,3.786,1220,0.095,0.763,1.958,1.530,1.012,5.455,2.515,123.232,-0.098
3,22,1408394797,5.039,-2703.423,10.691,17.599,357.062,1270,0.095,0.794,2.343,1.688,1.082,4.590,2.376,107.763,-0.186
3,23,1408337074,1.328,3155.393,5.195,24.924,43.320,3650,0.095,0.966,2.952,2.423,1.114,5.115,2.889,353.424,0.087
3,23,1408346214,6.218,-2952.602,5.064,24.996,343.543,3650,0.095,0.803,2.761,2.168,1.103,5.784,4.209,524.213,-0.002
3,23,1408377278,10.629,2127.998,5.031,24.947,242.394,2780,0.095,18.070,6.239,5.416,2.097,79.272,628.652,7819.685,-1.659
3,23,1408393318,6.069,-2073.872,5.093,24.990,148.000,2700,0.095,14.313,5.402,4.299,1.413,50.367,470.392,8853.777,0.017
3,24,1408344779,7.323,2695.736,5.252,24.945,325.867,3150,0.095,1.251,3.094,2.446,1.123,7.679,6.558,694.592,0.033
3,24,1408355948,3.237,-2580.213,5.056,24.998,252.819,3300,0.095,6.978,2.900,2.301,1.040,54.744,317.453,6767.456,1.578
3,24,1408383955,5.768,2232.485,5.049,24.898,148.066,2890,0.095,10.917,4.015,3.278,1.199,50.243,467.645,8399.720,0.495
3,24,1408396085,2.910,-3810.425,22.177,24.941,64.625,420,0.095,1.247,2.685,1.951,1.406,4.963,1.364,65.429,-0.126
3,24,1408397936,1.191,-1713.513,5.069,19.989,62.049,2230,0.095,0.282,2.766,2.142,1.053,3.231,0.641,336.386,0.254
3,25,1408322559,1.880,-2297.090,5.067,24.949,48.691,3010,0.095,0.638,3.439,3.610,1.221,3.468,2.036,699.345,0.113
3,25,1408355968,1.958,2514.361,5.054,24.945,314.192,2990,0.095,2.991,5.090,4.233,1.289,9.994,20.424,1755.963,0.376
3,25,1408368316,8.521,-2368.120,5.016,24.948,234.379,3060,0.095,8.222,3.776,2.975,1.038,49.932,277.734,4943.303,-0.536
3,25,1408396003,0.805,2349.969,5.005,24.902,130.277,2970,0.095,9.442,7.727,6.624,1.735,21.824,190.904,11843.310,-1.160
3,26,1408332743,2.376,-2272.433,5.112,24.950,86.086,2920,0.095,0.703,4.028,3.858,1.015,4.151,2.256,778.232,0.101
3,26,1408364074,7.177,1141.493,5.178,10.617,350.950,890,0.095,0.715,1.931,1.401,1.041,3.985,0.820,12.446,0.014
3,26,1408366321,7.679,3929.610,12.641,24.966,342.571,2350,0.095,1.924,3.758,3.015,1.550,9.020,7.468,426.028,-0.112
3,26,1408375413,7.265,-2967.521,5.057,24.991,282.390,3710,0.095,9.794,4.499,3.780,1.480,52.342,285.484,8793.187,1.525
3,26,1408404098,11.793,2145.330,5.000,24.868,175.423,2800,0.095,13.827,4.278,3.638,1.001,74.200,730.560,9134.713,2.426
3,27,1408328848,6.455,2149.859,5.011,24.962,154.548,2800,0.095,12.677,4.751,4.297,1.059,57.040,469.368,9604.513,2.149
3,27,1408341645,3.467,-3515.940,20.019,24.964,67.483,720,0.095,1.326,2.245,1.818,1.097,6.168,3.920,135.394,0.211
3,27,1408343947,6.804,-1062.298,5.095,9.337,66.000,630,0.095,0.516,1.830,1.402,1.021,3.270,1.110,57.785,0.116
3,27,1408375924,1.171,2610.928,5.246,24.947,331.685,3090,0.095,2.250,3.948,3.110,1.025,8.843,15.672,1775.200,-0.003
3,27,1408387143,9.459,-2538.101,5.101,24.980,258.247,3230,0.095,19.160,6.695,6.039,2.039,61.867,587.001,10746.986,-1.597
3,28,1408324618,0.564,-2151.093,5.131,24.991,104.209,2800,0.095,1.009,3.929,3.560,1.107,4.631,4.439,1044.164,0.134
3,28,1408356464,10.008,2987.072,5.066,24.947,107.353,3690,0.095,0.886,2.907,2.176,1.204,4.895,3.071,281.217,0.111
3,28,1408365836,6.018,-2983.711,5.038,24.978,302.938,3710,0.095,7.968,5.276,4.266,1.072,27.921,188.859,12832.225,0.367
3,28,1408395053,10.324,2105.996,5.010,24.868,197.221,2750,0.095,18.974,4.873,4.020,1.552,76.636,1000.589,8993.741,-2.082
3,29,1408329280,4.191,-2856.615,9.460,24.761,21.217,2530,0.095,1.243,3.885,3.310,1.146,4.804,4.075,658.016,-0.152
3,29,1408362103,7.262,2201.043,5.002,24.965,285.801,2870,0.095,13.924,5.651,4.422,1.512,55.915,418.682,9911.659,0.780
3,29,1408376728,11.075,-2135.655,5.050,24.979,196.287,2780,0.095,25.546,5.869,5.091,1.372,84.677,1332.017,11764.137,-2.938
3,29,1408403794,13.928,1685.838,5.003,15.662,94.870,1690,0.095,0.448,2.361,1.778,1.022,4.057,1.364,51.071,-0.007
3,29,1408405669,7.619,4011.922,18.832,24.930,87.676,1060,0.095,2.912,2.797,2.155,1.081,12.146,17.353,698.912,-0.134
3,30,1408330917,7.049,2271.572,5.019,24.899,279.559,2950,0.095,14.247,8.350,7.498,2.319,49.010,228.701,7475.976,1.135
3,30,1408345763,8.858,-2180.130,5.063,24.949,191.472,2830,0.095,33.890,8.646,6.971,1.580,77.670,1211.862,14785.420,0.139
3,30,1408374772,0.773,3959.438,13.180,24.898,80.675,2210,0.095,1.872,2.900,2.428,1.125,7.276,10.297,557.886,0.039
3,30,1408384392,14.579,-2827.959,5.114,24.959,18.755,3500,0.095,0.452,2.929,2.358,1.053,3.696,1.559,440.321,-0.006
3,31,1408328653,0.503,-2173.830,5.070,24.977,117.000,2830,0.095,2.974,5.265,5.140,1.586,7.519,21.979,3279.011,0.269
3,31,1408360334,2.733,3244.414,5.112,24.858,13.108,3810,0.095,0.855,2.525,2.041,1.111,5.766,3.872,196.656,0.000
3,31,1408368968,1.154,-3154.418,5.060,24.973,316.228,3930,0.095,2.192,5.864,4.760,1.678,10.697,28.269,5787.445,-0.263
3,31,1408399093,11.073,2079.792,5.051,24.911,210.893,2710,0.095,18.708,5.521,4.926,1.296,86.817,847.489,8425.792,-2.653
3,32,1408348932,9.772,4047.999,10.915,24.966,25.149,2930,0.095,0.858,2.554,2.091,1.176,5.427,3.342,285.802,0.049
3,32,1408357316,7.995,-3183.926,5.045,24.988,330.677,3900,0.095,1.233,2.695,2.045,1.238,7.820,11.387,1301.505,-0.106
3,32,1408387723,9.415,2140.772,5.042,24.893,225.414,2790,0.095,23.341,6.525,5.104,1.492,72.331,897.147,10818.027,0.961
3,32,1408403748,1.324,-2358.196,8.404,24.930,132.000,2280,0.095,9.568,6.151,5.103,1.651,29.898,274.501,9210.397,-0.298
3,101,1408325892,8.171,-1804.035,5.102,24.946,187.000,2340,0.095,4.654,3.175,2.621,1.085,36.337,120.616,2254.844,-0.501
3,101,1408352311,1.659,2540.107,7.625,24.862,81.847,2240,0.095,0.830,2.132,1.661,1.087,4.747,2.574,70.644,-0.008
3,101,1408362013,2.319,-3066.998,18.672,24.873,1.857,830,0.095,2.146,2.986,2.628,1.390,9.699,8.777,405.383,0.158
3,101,1408391551,5.584,1314.026,5.036,17.386,267.215,1530,0.095,10.412,3.673,2.938,1.429,50.155,267.965,4282.541,0.942
3,101,1408393068,6.626,2881.414,21.045,24.923,269.745,460,0.095,10.098,3.646,4.264,2.730,37.675,100.682,679.759,-4.980
3,101,1408406083,4.715,-2718.640,19.507,24.925,163.000,630,0.095,9.990,3.899,3.304,1.021,53.895,129.118,1022.158,3.064
3,102,1408330638,11.005,-1803.261,5.127,25.000,206.617,2340,0.095,18.611,8.342,7.955,3.628,82.349,457.032,5071.356,-0.245
3,102,1408356916,2.858,2885.959,16.693,24.865,100.474,1030,0.095,2.946,3.038,2.461,1.216,12.370,17.383,365.695,-0.006
3,102,1408367883,4.711,-1943.686,5.062,24.936,14.270,2510,0.095,1.400,5.279,5.242,1.643,7.263,11.141,2035.104,-0.064
3,102,1408397473,5.027,1854.038,5.018,24.851,286.381,2430,0.095,8.996,3.657,2.756,1.461,60.296,334.851,4499.506,-0.928
3,103,1408322612,0.552,2059.320,7.558,24.872,324.869,2140,0.095,1.525,3.151,2.237,1.043,7.654,9.156,522.663,-0.012
3,103,1408335238,9.569,-1841.396,5.120,24.924,230.381,2380,0.095,10.265,4.138,3.139,1.338,80.598,381.951,4891.977,-0.453
3,103,1408360910,6.298,2330.581,10.720,24.921,125.578,1720,0.095,4.704,4.183,3.572,1.150,15.395,50.013,1355.539,-0.299
3,103,1408373153,1.939,-1893.629,5.107,24.922,32.362,2450,0.095,1.543,5.056,4.161,1.059,7.723,6.919,1100.857,0.013
3,103,1408403227,0.852,2022.725,7.016,24.895,306.688,2190,0.095,7.171,4.717,3.578,1.565,45.460,150.994,5296.530,-0.984
3,104,1408327883,2.669,2303.853,6.295,24.927,341.381,2340,0.095,1.898,4.082,3.326,1.032,8.163,9.231,594.755,0.275
3,104,1408339533,8.965,-1897.825,5.102,24.970,251.606,2450,0.095,12.973,4.237,3.488,1.403,85.136,640.515,6638.677,-0.567
3,104,1408364894,5.840,1807.014,5.067,24.946,148.077,2350,0.095,13.217,7.043,5.909,1.336,37.745,264.990,5941.524,1.096
3,104,1408378368,0.504,-1874.829,5.089,24.991,49.176,2440,0.095,1.656,7.180,7.548,1.966,5.166,5.163,1423.399,0.179
3,105,1408333107,1.340,2705.764,14.028,24.930,357.195,1420,0.095,2.186,4.751,4.113,1.060,11.294,7.913,921.999,-0.178
3,105,1408343723,6.788,-1967.019,5.082,24.940,273.110,2530,0.095,13.241,4.529,3.739,1.351,69.892,565.369,8015.686,-0.181
3,105,1408369508,6.218,1786.654,5.033,24.967,170.000,2340,0.095,8.094,3.758,2.848,1.117,68.727,271.406,3564.749,0.119
3,105,1408383708,0.828,-1858.682,5.106,24.972,67.605,2420,0.095,1.277,8.989,7.952,1.861,5.328,4.791,1671.679,0.107
3,106,1408339065,15.876,2896.014,13.538,24.931,19.432,1560,0.095,0.777,3.009,2.264,1.356,3.095,0.955,20.133,0.003
3,106,1408348800,6.392,-2077.968,5.055,24.989,302.230,2680,0.095,1.905,4.391,3.418,1.186,13.975,12.204,1103.632,-0.231
3,106,1408375583,10.917,1790.563,5.003,24.905,200.377,2350,0.095,3.497,5.376,4.689,1.604,21.421,29.459,1083.351,0.210
3,106,1408390388,9.297,-1976.913,6.489,24.977,95.204,2250,0.095,0.216,3.029,2.271,1.099,2.883,0.319,88.190,-0.014
3,107,1408343373,3.615,2701.274,7.271,24.966,36.769,2420,0.095,1.398,3.166,2.611,1.111,9.269,7.432,689.860,-0.178
3,107,1408353197,11.391,-2085.257,5.064,24.978,319.891,2690,0.095,1.097,2.710,2.089,1.072,7.179,9.183,914.276,-0.042
3,107,1408380643,9.801,1809.444,5.033,24.868,220.496,2370,0.095,17.444,6.343,5.647,1.670,87.411,529.839,5527.063,-1.207
3,107,1408395892,0.851,-1837.549,5.085,24.934,114.708,2400,0.095,2.125,6.464,5.583,1.017,4.907,10.697,1763.505,0.640
3,108,1408320763,6.395,-1365.834,5.097,17.529,159.713,1490,0.095,10.779,3.589,2.759,1.053,42.640,321.815,3451.709,0.564
3,108,1408347898,2.398,3087.322,14.746,24.540,54.725,1350,0.095,1.698,3.484,3.011,1.502,5.701,2.832,89.797,0.083
3,108,1408357232,0.623,-2472.615,9.327,24.941,339.000,2110,0.095,1.163,2.965,2.397,1.163,5.872,6.548,646.045,0.062
3,108,1408385813,9.309,1836.437,5.019,24.904,241.888,2410,0.095,15.159,7.694,6.855,2.643,68.475,319.059,5027.412,0.341
3,108,1408401093,6.422,-1821.704,5.093,24.932,136.126,2370,0.095,7.599,5.817,4.566,1.417,27.610,114.857,3712.232,0.110
3,109,1408321098,0.888,-1731.017,5.082,22.554,52.599,2160,0.095,0.950,7.952,6.758,2.157,4.116,2.452,972.752,0.068
3,109,1408351253,3.757,2195.812,6.508,24.924,324.740,2320,0.095,1.410,3.221,2.413,1.171,5.346,5.267,201.653,-0.066
3,109,1408363643,6.288,-1878.315,5.095,24.936,231.959,2430,0.095,7.779,3.667,2.958,1.080,73.626,285.979,4141.456,1.102
3,109,1408389375,5.881,2314.520,9.525,24.917,126.103,1890,0.095,3.288,3.496,2.788,1.201,13.608,32.762,1125.361,-0.556
3,109,1408401583,1.319,-1924.157,5.091,24.941,34.372,2490,0.095,1.137,4.388,3.964,1.196,5.900,4.514,939.469,0.172
3,110,1408324620,7.831,-2985.719,21.817,24.924,67.000,370,0.095,0.844,2.691,1.829,1.459,4.307,0.700,11.537,-0.083
3,110,1408367478,3.588,-1918.510,5.066,24.926,250.108,2480,0.095,3.274,3.872,2.859,1.001,30.703,41.043,2090.564,0.505
3,110,1408392904,5.818,1826.677,5.029,24.856,145.863,2360,0.095,3.945,5.775,4.755,1.024,15.919,32.700,1949.995,-0.051
3,111,1408331553,1.632,-1861.260,5.093,24.978,88.684,2430,0.095,1.126,3.749,3.275,1.081,4.895,5.875,921.972,0.003
3,111,1408361453,2.438,2708.303,14.614,24.905,356.294,1350,0.095,2.355,3.300,3.076,1.078,13.649,15.675,852.705,0.178
3,111,1408372013,6.853,-2006.246,5.129,24.927,273.360,2570,0.095,15.502,5.408,4.408,1.545,73.527,525.142,8258.813,-0.003
3,111,1408397833,5.662,1792.118,5.080,24.886,169.722,2330,0.095,7.540,3.259,2.409,1.151,65.745,317.846,3994.692,0.309
3,112,1408322688,11.711,1816.049,5.050,24.941,218.427,2380,0.095,9.699,3.913,3.069,1.059,75.699,401.751,4474.335,0.002
3,112,1408337878,0.525,-1861.103,5.114,24.997,113.074,2420,0.095,1.519,4.153,3.831,1.007,5.482,9.030,1346.538,0.279
3,112,1408366888,2.358,2694.137,12.586,24.932,15.807,1700,0.095,2.074,3.620,2.780,1.008,11.323,12.195,904.743,0.323
3,112,1408376888,5.327,-2086.118,5.028,24.994,297.907,2680,0.095,6.940,3.342,2.597,1.098,68.279,254.411,4726.540,-1.008
3,112,1408403488,11.675,1787.086,5.009,24.870,195.128,2340,0.095,7.775,4.083,3.207,1.191,55.461,233.141,3548.966,0.656
3,113,1408327530,4.492,1848.727,5.035,24.977,239.244,2420,0.095,5.194,4.418,3.471,1.181,51.826,89.480,3080.779,0.744
3,113,1408342725,6.455,-1843.964,5.123,24.983,133.580,2390,0.095,2.666,4.552,3.660,1.390,9.290,21.571,1179.095,0.119
3,113,1408371239,3.518,2981.044,14.029,24.923,31.744,1520,0.095,0.834,2.318,1.826,1.031,5.620,2.479,143.005,0.152
3,113,1408380597,10.163,-2296.186,6.543,24.947,317.244,2520,0.095,0.719,2.447,1.822,1.004,5.090,3.635,425.375,0.007
3,114,1408333913,6.512,1856.803,5.045,24.908,264.205,2430,0.095,6.133,3.671,2.857,1.092,42.242,173.748,5464.516,-0.210
3,114,1408348843,9.391,-1811.278,5.136,24.931,159.771,2350,0.095,6.986,5.851,4.869,1.164,46.459,105.472,2810.007,0.263
3,114,1408376635,1.696,3369.927,18.587,24.909,53.525,910,0.095,1.633,2.813,2.159,1.376,7.170,4.121,158.294,-0.074
3,114,1408386016,5.102,-2130.280,5.132,24.997,338.925,2710,0.095,0.597,2.596,2.026,1.145,4.610,3.009,376.203,0.092
3,115,1408339558,7.279,1868.929,5.079,24.967,284.853,2440,0.095,10.772,4.230,3.185,1.184,76.918,397.875,4967.647,0.717
3,115,1408353958,10.541,-1803.965,5.145,24.980,182.068,2340,0.095,10.748,6.727,5.817,2.101,55.562,202.912,3394.858,-0.608
3,115,1408380897,2.492,3066.223,16.247,24.959,75.349,1170,0.095,3.968,3.455,2.918,1.020,13.163,22.690,538.312,0.888
3,115,1408391013,0.517,-1957.230,5.092,24.966,348.710,2640,0.095,1.899,5.176,4.156,1.959,7.472,8.886,1727.251,0.051
3,116,1408345374,0.851,2004.426,6.015,24.863,305.677,2310,0.095,8.918,6.535,5.442,1.661,40.336,136.571,7270.963,-1.612
3,116,1408358908,11.270,-1804.675,5.127,24.933,205.881,2340,0.095,8.393,3.925,3.320,1.256,90.517,282.577,5406.905,-0.180
3,116,1408384850,4.317,2443.202,7.037,24.911,100.757,2260,0.095,1.563,2.627,2.253,1.173,7.226,8.580,269.750,0.148
3,116,1408395841,0.619,-2256.316,5.257,24.973,14.424,2500,0.095,1.880,4.527,3.819,1.083,9.757,9.053,1227.057,-0.048
3,117,1408320548,5.473,-1198.427,5.126,13.373,294.907,1060,0.095,13.019,3.408,2.905,1.022,75.258,395.770,2488.354,-3.038
3,117,1408346328,9.352,1786.168,5.054,24.970,195.979,2340,0.095,20.045,7.508,6.522,1.859,68.517,554.113,6955.267,0.664
3,117,1408361198,0.648,-1853.319,5.089,24.984,90.733,2420,0.095,1.092,3.738,3.638,1.578,4.208,5.008,924.688,0.190
3,117,1408390315,7.602,1914.076,9.897,16.372,1.120,820,0.095,2.051,2.225,1.873,1.060,9.668,4.785,37.582,-0.015
3,117,1408391278,3.717,3095.133,19.470,24.910,358.178,720,0.095,1.801,2.681,2.227,1.077,13.153,8.917,247.106,0.087
